# peacockdb cost-model calibration record. One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# The partition is not a column: a node's regions are written consecutively, p0 first.
# A benchmark executes its plan several times and writes EVERY measured execution, in
#   the order they ran; the .benchmark.txt beside it reports one chosen run instead. So
#   the same (query, label, node_seq) recurs, and a repeat of the root's node_seq is
#   where one execution's rows end. Spread across those repeats is data, not noise.
# ONE FILE IS ONE RUN. The `# run:` lines below hold what is constant across it, and
#   each of them changes what the microseconds MEAN — so appending a run that disagrees
#   with them is refused rather than merged.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# node_type = the plan node's name. Its cost CATEGORY is deliberately not a column: it
#   is a lookup in cost_model.conf, which changes on its own, and a column would freeze
#   the taxonomy as it stood when the rows were written. The writer still refuses to
#   emit a node type the taxonomy does not bin.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# run: timing_mode=events
# run: build_profile=benchmarks opt-level=3
# run: allocator=rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
source	dataset	sf	query	label	node_seq	node_type	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us
peacockdb	tpcds	1	q4	full_table-tp1-standard	31	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	30	GpuFilterExec	73049	1187048	365	5932	5932	10	121	120	131
peacockdb	tpcds	1	q4	full_table-tp1-standard	29	GpuScanExec	0	0	73049	1187048	1187048	2	16903	16902	16905
peacockdb	tpcds	1	q4	full_table-tp1-standard	35	GpuCoalesceBatchesExec	1434418	236564171	1434418	236564171	236564171	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	34	GpuHashJoinExec	1541548	126445720	1434418	236564171	236564171	3	3120	3145	3123
peacockdb	tpcds	1	q4	full_table-tp1-standard	32	GpuScanExec	0	0	100000	10040716	10040716	2	116961	116959	116963
peacockdb	tpcds	1	q4	full_table-tp1-standard	33	GpuScanExec	0	0	1441548	116405004	116405004	9	12714	12713	12723
peacockdb	tpcds	1	q4	full_table-tp1-standard	57	GpuProjectExec	27177	3168446	27177	985172	985172	1	67	66	68
peacockdb	tpcds	1	q4	full_table-tp1-standard	56	GpuAggregateExec	284628	46946686	27177	3168446	3168446	3	10593	10592	10596
peacockdb	tpcds	1	q4	full_table-tp1-standard	55	GpuProjectExec	284628	46946686	284628	46946686	46946686	1	468	467	469
peacockdb	tpcds	1	q4	full_table-tp1-standard	54	GpuCoalesceBatchesExec	284628	46946686	284628	46946686	46946686	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	53	GpuHashJoinExec	1434783	236570103	284628	46946686	46946686	1	1998	1997	1999
peacockdb	tpcds	1	q4	full_table-tp1-standard	48	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	47	GpuFilterExec	73049	1187048	365	5932	5932	9	117	116	126
peacockdb	tpcds	1	q4	full_table-tp1-standard	46	GpuScanExec	0	0	73049	1187048	1187048	2	16923	16922	16925
peacockdb	tpcds	1	q4	full_table-tp1-standard	52	GpuCoalesceBatchesExec	1434418	236564171	1434418	236564171	236564171	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	51	GpuHashJoinExec	1541548	126445720	1434418	236564171	236564171	3	3120	3147	3123
peacockdb	tpcds	1	q4	full_table-tp1-standard	49	GpuScanExec	0	0	100000	10040716	10040716	2	115491	115489	115493
peacockdb	tpcds	1	q4	full_table-tp1-standard	50	GpuScanExec	0	0	1441548	116405004	116405004	8	12511	12510	12519
peacockdb	tpcds	1	q4	full_table-tp1-standard	74	GpuProjectExec	11349	411406	11349	411406	411406	0	61	60	61
peacockdb	tpcds	1	q4	full_table-tp1-standard	73	GpuCoalesceBatchesExec	11349	411406	11349	411406	411406	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	72	GpuFilterExec	11552	418764	11349	411406	411406	1	212	211	213
peacockdb	tpcds	1	q4	full_table-tp1-standard	71	GpuProjectExec	11552	1346175	11552	418764	418764	1	68	67	69
peacockdb	tpcds	1	q4	full_table-tp1-standard	70	GpuAggregateExec	147010	24250580	11552	1346175	1346175	4	10220	10219	10224
peacockdb	tpcds	1	q4	full_table-tp1-standard	69	GpuProjectExec	147010	24250580	147010	24250580	24250580	1	435	434	436
peacockdb	tpcds	1	q4	full_table-tp1-standard	68	GpuCoalesceBatchesExec	147010	24250580	147010	24250580	24250580	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	67	GpuHashJoinExec	719579	118629041	147010	24250580	24250580	2	1754	1753	1756
peacockdb	tpcds	1	q4	full_table-tp1-standard	62	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	61	GpuFilterExec	73049	1187048	365	5932	5932	9	117	116	126
peacockdb	tpcds	1	q4	full_table-tp1-standard	60	GpuScanExec	0	0	73049	1187048	1187048	2	17230	17229	17232
peacockdb	tpcds	1	q4	full_table-tp1-standard	66	GpuCoalesceBatchesExec	719214	118623109	719214	118623109	118623109	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	65	GpuHashJoinExec	819384	68130974	719214	118623109	118623109	5	2319	2318	2324
peacockdb	tpcds	1	q4	full_table-tp1-standard	63	GpuScanExec	0	0	100000	10040716	10040716	2	116512	116510	116514
peacockdb	tpcds	1	q4	full_table-tp1-standard	64	GpuScanExec	0	0	719384	58090258	58090258	8	10936	10935	10944
peacockdb	tpcds	1	q4	full_table-tp1-standard	88	GpuProjectExec	11252	1311961	11252	407890	407890	1	68	67	69
peacockdb	tpcds	1	q4	full_table-tp1-standard	87	GpuAggregateExec	142487	23511451	11252	1311961	1311961	3	10416	10415	10419
peacockdb	tpcds	1	q4	full_table-tp1-standard	86	GpuProjectExec	142487	23511451	142487	23511451	23511451	1	408	408	409
peacockdb	tpcds	1	q4	full_table-tp1-standard	85	GpuCoalesceBatchesExec	142487	23511451	142487	23511451	23511451	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	84	GpuHashJoinExec	719579	118629041	142487	23511451	23511451	1	1752	1751	1753
peacockdb	tpcds	1	q4	full_table-tp1-standard	79	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	78	GpuFilterExec	73049	1187048	365	5932	5932	9	116	115	125
peacockdb	tpcds	1	q4	full_table-tp1-standard	77	GpuScanExec	0	0	73049	1187048	1187048	2	16872	16871	16874
peacockdb	tpcds	1	q4	full_table-tp1-standard	83	GpuCoalesceBatchesExec	719214	118623109	719214	118623109	118623109	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	82	GpuHashJoinExec	819384	68130974	719214	118623109	118623109	4	2317	2315	2321
peacockdb	tpcds	1	q4	full_table-tp1-standard	80	GpuScanExec	0	0	100000	10040716	10040716	2	116951	116950	116953
peacockdb	tpcds	1	q4	full_table-tp1-standard	81	GpuScanExec	0	0	719384	58090258	58090258	8	10630	10629	10638
peacockdb	tpcds	1	q4	full_table-tp1-standard	91	GpuSortExec	6	294	6	294	294	2	815	814	817
peacockdb	tpcds	1	q4	full_table-tp1-standard	90	GpuCoalesceBatchesExec	6	294	6	294	294	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	89	GpuHashJoinExec	11319	415573	6	294	294	2	2322	2320	2324
peacockdb	tpcds	1	q4	full_table-tp1-standard	76	GpuCoalesceBatchesExec	67	7683	67	7683	7683	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	75	GpuHashJoinExec	11851	460374	67	7683	7683	2	1129	1128	1131
peacockdb	tpcds	1	q4	full_table-tp1-standard	59	GpuCoalesceBatchesExec	502	48968	502	48968	48968	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	58	GpuHashJoinExec	30970	1415894	502	48968	48968	2	2476	2475	2478
peacockdb	tpcds	1	q4	full_table-tp1-standard	45	GpuCoalesceBatchesExec	3793	430722	3793	430722	430722	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	44	GpuHashJoinExec	40727	2360627	3793	430722	430722	2	1188	1187	1190
peacockdb	tpcds	1	q4	full_table-tp1-standard	28	GpuCoalesceBatchesExec	14467	1408697	14467	1408697	1408697	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	27	GpuHashJoinExec	76098	3708162	14467	1408697	1408697	2	820	819	822
peacockdb	tpcds	1	q4	full_table-tp1-standard	14	GpuProjectExec	37923	1374714	37923	1374714	1374714	0	62	61	62
peacockdb	tpcds	1	q4	full_table-tp1-standard	13	GpuCoalesceBatchesExec	37923	1374714	37923	1374714	1374714	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	12	GpuFilterExec	37923	1374714	37923	1374714	1374714	1	173	173	174
peacockdb	tpcds	1	q4	full_table-tp1-standard	11	GpuProjectExec	37923	4417382	37923	1374714	1374714	1	68	67	69
peacockdb	tpcds	1	q4	full_table-tp1-standard	10	GpuAggregateExec	533427	87965607	37923	4417382	4417382	4	11415	11414	11419
peacockdb	tpcds	1	q4	full_table-tp1-standard	9	GpuProjectExec	533427	87965607	533427	87965607	87965607	1	469	481	470
peacockdb	tpcds	1	q4	full_table-tp1-standard	8	GpuCoalesceBatchesExec	533427	87965607	533427	87965607	87965607	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	7	GpuHashJoinExec	2751377	453604604	533427	87965607	87965607	1	2357	2356	2358
peacockdb	tpcds	1	q4	full_table-tp1-standard	2	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	1	GpuFilterExec	73049	1187048	365	5932	5932	9	123	122	132
peacockdb	tpcds	1	q4	full_table-tp1-standard	0	GpuScanExec	0	0	73049	1187048	1187048	2	16853	16846	16855
peacockdb	tpcds	1	q4	full_table-tp1-standard	6	GpuCoalesceBatchesExec	2751012	453598672	2751012	453598672	453598672	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	5	GpuHashJoinExec	2980404	242633342	2751012	453598672	453598672	31	4569	4655	4600
peacockdb	tpcds	1	q4	full_table-tp1-standard	3	GpuScanExec	0	0	100000	10040716	10040716	2	114666	114664	114668
peacockdb	tpcds	1	q4	full_table-tp1-standard	4	GpuScanExec	0	0	2880404	232592626	232592626	3	19822	19821	19825
peacockdb	tpcds	1	q4	full_table-tp1-standard	26	GpuProjectExec	38175	4447815	38175	2333448	2333448	1	229	228	230
peacockdb	tpcds	1	q4	full_table-tp1-standard	25	GpuAggregateExec	536691	88482260	38175	4447815	4447815	4	11295	11294	11299
peacockdb	tpcds	1	q4	full_table-tp1-standard	24	GpuProjectExec	536691	88482260	536691	88482260	88482260	1	475	486	476
peacockdb	tpcds	1	q4	full_table-tp1-standard	23	GpuCoalesceBatchesExec	536691	88482260	536691	88482260	88482260	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	22	GpuHashJoinExec	2751377	453604604	536691	88482260	88482260	1	2359	2358	2360
peacockdb	tpcds	1	q4	full_table-tp1-standard	17	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	16	GpuFilterExec	73049	1187048	365	5932	5932	9	116	115	125
peacockdb	tpcds	1	q4	full_table-tp1-standard	15	GpuScanExec	0	0	73049	1187048	1187048	2	17005	17004	17007
peacockdb	tpcds	1	q4	full_table-tp1-standard	21	GpuCoalesceBatchesExec	2751012	453598672	2751012	453598672	453598672	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	20	GpuHashJoinExec	2980404	242633342	2751012	453598672	453598672	3	4551	4639	4554
peacockdb	tpcds	1	q4	full_table-tp1-standard	18	GpuScanExec	0	0	100000	10040716	10040716	2	117438	117437	117440
peacockdb	tpcds	1	q4	full_table-tp1-standard	19	GpuScanExec	0	0	2880404	232592626	232592626	3	19929	19927	19932
peacockdb	tpcds	1	q4	full_table-tp1-standard	43	GpuProjectExec	26260	951930	26260	951930	951930	0	61	61	61
peacockdb	tpcds	1	q4	full_table-tp1-standard	42	GpuCoalesceBatchesExec	26260	951930	26260	951930	951930	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	41	GpuFilterExec	27282	988978	26260	951930	951930	1	210	209	211
peacockdb	tpcds	1	q4	full_table-tp1-standard	40	GpuProjectExec	27282	3179134	27282	988978	988978	1	67	66	68
peacockdb	tpcds	1	q4	full_table-tp1-standard	39	GpuAggregateExec	285994	47166988	27282	3179134	3179134	4	10372	10371	10376
peacockdb	tpcds	1	q4	full_table-tp1-standard	38	GpuProjectExec	285994	47166988	285994	47166988	47166988	1	464	464	465
peacockdb	tpcds	1	q4	full_table-tp1-standard	37	GpuCoalesceBatchesExec	285994	47166988	285994	47166988	47166988	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	36	GpuHashJoinExec	1434783	236570103	285994	47166988	47166988	1	2013	2012	2014
peacockdb	tpcds	1	q4	full_table-tp1-standard	31	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	30	GpuFilterExec	73049	1187048	365	5932	5932	10	117	116	127
peacockdb	tpcds	1	q4	full_table-tp1-standard	29	GpuScanExec	0	0	73049	1187048	1187048	2	16931	16929	16933
peacockdb	tpcds	1	q4	full_table-tp1-standard	35	GpuCoalesceBatchesExec	1434418	236564171	1434418	236564171	236564171	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	34	GpuHashJoinExec	1541548	126445720	1434418	236564171	236564171	3	3110	3136	3113
peacockdb	tpcds	1	q4	full_table-tp1-standard	32	GpuScanExec	0	0	100000	10040716	10040716	2	116947	116946	116949
peacockdb	tpcds	1	q4	full_table-tp1-standard	33	GpuScanExec	0	0	1441548	116405004	116405004	10	12713	12713	12723
peacockdb	tpcds	1	q4	full_table-tp1-standard	57	GpuProjectExec	27177	3168446	27177	985172	985172	1	70	69	71
peacockdb	tpcds	1	q4	full_table-tp1-standard	56	GpuAggregateExec	284628	46946686	27177	3168446	3168446	4	10453	10452	10457
peacockdb	tpcds	1	q4	full_table-tp1-standard	55	GpuProjectExec	284628	46946686	284628	46946686	46946686	1	462	466	463
peacockdb	tpcds	1	q4	full_table-tp1-standard	54	GpuCoalesceBatchesExec	284628	46946686	284628	46946686	46946686	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	53	GpuHashJoinExec	1434783	236570103	284628	46946686	46946686	1	2005	2004	2006
peacockdb	tpcds	1	q4	full_table-tp1-standard	48	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	47	GpuFilterExec	73049	1187048	365	5932	5932	9	115	114	124
peacockdb	tpcds	1	q4	full_table-tp1-standard	46	GpuScanExec	0	0	73049	1187048	1187048	2	16933	16932	16935
peacockdb	tpcds	1	q4	full_table-tp1-standard	52	GpuCoalesceBatchesExec	1434418	236564171	1434418	236564171	236564171	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	51	GpuHashJoinExec	1541548	126445720	1434418	236564171	236564171	3	3115	3144	3118
peacockdb	tpcds	1	q4	full_table-tp1-standard	49	GpuScanExec	0	0	100000	10040716	10040716	2	117192	117190	117194
peacockdb	tpcds	1	q4	full_table-tp1-standard	50	GpuScanExec	0	0	1441548	116405004	116405004	8	12537	12536	12545
peacockdb	tpcds	1	q4	full_table-tp1-standard	74	GpuProjectExec	11349	411406	11349	411406	411406	0	63	62	63
peacockdb	tpcds	1	q4	full_table-tp1-standard	73	GpuCoalesceBatchesExec	11349	411406	11349	411406	411406	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	72	GpuFilterExec	11552	418764	11349	411406	411406	1	214	213	215
peacockdb	tpcds	1	q4	full_table-tp1-standard	71	GpuProjectExec	11552	1346175	11552	418764	418764	1	68	67	69
peacockdb	tpcds	1	q4	full_table-tp1-standard	70	GpuAggregateExec	147010	24250580	11552	1346175	1346175	3	10316	10315	10319
peacockdb	tpcds	1	q4	full_table-tp1-standard	69	GpuProjectExec	147010	24250580	147010	24250580	24250580	1	417	416	418
peacockdb	tpcds	1	q4	full_table-tp1-standard	68	GpuCoalesceBatchesExec	147010	24250580	147010	24250580	24250580	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	67	GpuHashJoinExec	719579	118629041	147010	24250580	24250580	1	1715	1714	1716
peacockdb	tpcds	1	q4	full_table-tp1-standard	62	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	61	GpuFilterExec	73049	1187048	365	5932	5932	9	115	114	124
peacockdb	tpcds	1	q4	full_table-tp1-standard	60	GpuScanExec	0	0	73049	1187048	1187048	2	17218	17217	17220
peacockdb	tpcds	1	q4	full_table-tp1-standard	66	GpuCoalesceBatchesExec	719214	118623109	719214	118623109	118623109	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	65	GpuHashJoinExec	819384	68130974	719214	118623109	118623109	3	2316	2313	2319
peacockdb	tpcds	1	q4	full_table-tp1-standard	63	GpuScanExec	0	0	100000	10040716	10040716	2	116389	116388	116391
peacockdb	tpcds	1	q4	full_table-tp1-standard	64	GpuScanExec	0	0	719384	58090258	58090258	9	10985	10984	10994
peacockdb	tpcds	1	q4	full_table-tp1-standard	88	GpuProjectExec	11252	1311961	11252	407890	407890	1	68	67	69
peacockdb	tpcds	1	q4	full_table-tp1-standard	87	GpuAggregateExec	142487	23511451	11252	1311961	1311961	3	10438	10437	10441
peacockdb	tpcds	1	q4	full_table-tp1-standard	86	GpuProjectExec	142487	23511451	142487	23511451	23511451	1	413	412	414
peacockdb	tpcds	1	q4	full_table-tp1-standard	85	GpuCoalesceBatchesExec	142487	23511451	142487	23511451	23511451	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	84	GpuHashJoinExec	719579	118629041	142487	23511451	23511451	1	1704	1703	1705
peacockdb	tpcds	1	q4	full_table-tp1-standard	79	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	78	GpuFilterExec	73049	1187048	365	5932	5932	9	116	115	125
peacockdb	tpcds	1	q4	full_table-tp1-standard	77	GpuScanExec	0	0	73049	1187048	1187048	2	16874	16873	16876
peacockdb	tpcds	1	q4	full_table-tp1-standard	83	GpuCoalesceBatchesExec	719214	118623109	719214	118623109	118623109	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	82	GpuHashJoinExec	819384	68130974	719214	118623109	118623109	3	2344	2344	2347
peacockdb	tpcds	1	q4	full_table-tp1-standard	80	GpuScanExec	0	0	100000	10040716	10040716	2	116499	116498	116501
peacockdb	tpcds	1	q4	full_table-tp1-standard	81	GpuScanExec	0	0	719384	58090258	58090258	9	10688	10687	10697
peacockdb	tpcds	1	q4	full_table-tp1-standard	91	GpuSortExec	6	294	6	294	294	2	811	810	813
peacockdb	tpcds	1	q4	full_table-tp1-standard	90	GpuCoalesceBatchesExec	6	294	6	294	294	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	89	GpuHashJoinExec	11319	415573	6	294	294	2	2376	2375	2378
peacockdb	tpcds	1	q4	full_table-tp1-standard	76	GpuCoalesceBatchesExec	67	7683	67	7683	7683	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	75	GpuHashJoinExec	11851	460374	67	7683	7683	2	1139	1138	1141
peacockdb	tpcds	1	q4	full_table-tp1-standard	59	GpuCoalesceBatchesExec	502	48968	502	48968	48968	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	58	GpuHashJoinExec	30970	1415894	502	48968	48968	2	2446	2445	2448
peacockdb	tpcds	1	q4	full_table-tp1-standard	45	GpuCoalesceBatchesExec	3793	430722	3793	430722	430722	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	44	GpuHashJoinExec	40727	2360627	3793	430722	430722	2	1198	1197	1200
peacockdb	tpcds	1	q4	full_table-tp1-standard	28	GpuCoalesceBatchesExec	14467	1408697	14467	1408697	1408697	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	27	GpuHashJoinExec	76098	3708162	14467	1408697	1408697	1	758	757	759
peacockdb	tpcds	1	q4	full_table-tp1-standard	14	GpuProjectExec	37923	1374714	37923	1374714	1374714	0	59	58	59
peacockdb	tpcds	1	q4	full_table-tp1-standard	13	GpuCoalesceBatchesExec	37923	1374714	37923	1374714	1374714	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	12	GpuFilterExec	37923	1374714	37923	1374714	1374714	1	178	178	179
peacockdb	tpcds	1	q4	full_table-tp1-standard	11	GpuProjectExec	37923	4417382	37923	1374714	1374714	1	67	66	68
peacockdb	tpcds	1	q4	full_table-tp1-standard	10	GpuAggregateExec	533427	87965607	37923	4417382	4417382	4	11463	11462	11467
peacockdb	tpcds	1	q4	full_table-tp1-standard	9	GpuProjectExec	533427	87965607	533427	87965607	87965607	1	484	497	485
peacockdb	tpcds	1	q4	full_table-tp1-standard	8	GpuCoalesceBatchesExec	533427	87965607	533427	87965607	87965607	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	7	GpuHashJoinExec	2751377	453604604	533427	87965607	87965607	1	2352	2351	2353
peacockdb	tpcds	1	q4	full_table-tp1-standard	2	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	1	GpuFilterExec	73049	1187048	365	5932	5932	9	118	117	127
peacockdb	tpcds	1	q4	full_table-tp1-standard	0	GpuScanExec	0	0	73049	1187048	1187048	2	16835	16829	16837
peacockdb	tpcds	1	q4	full_table-tp1-standard	6	GpuCoalesceBatchesExec	2751012	453598672	2751012	453598672	453598672	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	5	GpuHashJoinExec	2980404	242633342	2751012	453598672	453598672	3	4566	4650	4569
peacockdb	tpcds	1	q4	full_table-tp1-standard	3	GpuScanExec	0	0	100000	10040716	10040716	2	114608	114606	114610
peacockdb	tpcds	1	q4	full_table-tp1-standard	4	GpuScanExec	0	0	2880404	232592626	232592626	3	19940	19939	19943
peacockdb	tpcds	1	q4	full_table-tp1-standard	26	GpuProjectExec	38175	4447815	38175	2333448	2333448	1	214	213	215
peacockdb	tpcds	1	q4	full_table-tp1-standard	25	GpuAggregateExec	536691	88482260	38175	4447815	4447815	4	11038	11038	11042
peacockdb	tpcds	1	q4	full_table-tp1-standard	24	GpuProjectExec	536691	88482260	536691	88482260	88482260	1	466	480	467
peacockdb	tpcds	1	q4	full_table-tp1-standard	23	GpuCoalesceBatchesExec	536691	88482260	536691	88482260	88482260	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	22	GpuHashJoinExec	2751377	453604604	536691	88482260	88482260	1	2350	2349	2351
peacockdb	tpcds	1	q4	full_table-tp1-standard	17	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	16	GpuFilterExec	73049	1187048	365	5932	5932	9	115	114	124
peacockdb	tpcds	1	q4	full_table-tp1-standard	15	GpuScanExec	0	0	73049	1187048	1187048	2	16993	16992	16995
peacockdb	tpcds	1	q4	full_table-tp1-standard	21	GpuCoalesceBatchesExec	2751012	453598672	2751012	453598672	453598672	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	20	GpuHashJoinExec	2980404	242633342	2751012	453598672	453598672	3	4559	4646	4562
peacockdb	tpcds	1	q4	full_table-tp1-standard	18	GpuScanExec	0	0	100000	10040716	10040716	2	117270	117268	117272
peacockdb	tpcds	1	q4	full_table-tp1-standard	19	GpuScanExec	0	0	2880404	232592626	232592626	3	19762	19760	19765
peacockdb	tpcds	1	q4	full_table-tp1-standard	43	GpuProjectExec	26260	951930	26260	951930	951930	0	60	60	60
peacockdb	tpcds	1	q4	full_table-tp1-standard	42	GpuCoalesceBatchesExec	26260	951930	26260	951930	951930	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	41	GpuFilterExec	27282	988978	26260	951930	951930	1	211	210	212
peacockdb	tpcds	1	q4	full_table-tp1-standard	40	GpuProjectExec	27282	3179134	27282	988978	988978	1	67	66	68
peacockdb	tpcds	1	q4	full_table-tp1-standard	39	GpuAggregateExec	285994	47166988	27282	3179134	3179134	3	10225	10224	10228
peacockdb	tpcds	1	q4	full_table-tp1-standard	38	GpuProjectExec	285994	47166988	285994	47166988	47166988	1	469	473	470
peacockdb	tpcds	1	q4	full_table-tp1-standard	37	GpuCoalesceBatchesExec	285994	47166988	285994	47166988	47166988	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	36	GpuHashJoinExec	1434783	236570103	285994	47166988	47166988	1	1989	1988	1990
peacockdb	tpcds	1	q4	full_table-tp1-standard	31	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	30	GpuFilterExec	73049	1187048	365	5932	5932	9	117	116	126
peacockdb	tpcds	1	q4	full_table-tp1-standard	29	GpuScanExec	0	0	73049	1187048	1187048	2	16920	16919	16922
peacockdb	tpcds	1	q4	full_table-tp1-standard	35	GpuCoalesceBatchesExec	1434418	236564171	1434418	236564171	236564171	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	34	GpuHashJoinExec	1541548	126445720	1434418	236564171	236564171	3	3116	3141	3119
peacockdb	tpcds	1	q4	full_table-tp1-standard	32	GpuScanExec	0	0	100000	10040716	10040716	2	117161	117159	117163
peacockdb	tpcds	1	q4	full_table-tp1-standard	33	GpuScanExec	0	0	1441548	116405004	116405004	9	12610	12609	12619
peacockdb	tpcds	1	q4	full_table-tp1-standard	57	GpuProjectExec	27177	3168446	27177	985172	985172	1	68	67	69
peacockdb	tpcds	1	q4	full_table-tp1-standard	56	GpuAggregateExec	284628	46946686	27177	3168446	3168446	4	10430	10429	10434
peacockdb	tpcds	1	q4	full_table-tp1-standard	55	GpuProjectExec	284628	46946686	284628	46946686	46946686	1	461	462	462
peacockdb	tpcds	1	q4	full_table-tp1-standard	54	GpuCoalesceBatchesExec	284628	46946686	284628	46946686	46946686	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	53	GpuHashJoinExec	1434783	236570103	284628	46946686	46946686	2	2006	2005	2008
peacockdb	tpcds	1	q4	full_table-tp1-standard	48	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q4	full_table-tp1-standard	47	GpuFilterExec	73049	1187048	365	5932	5932	9	116	115	125
